Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
03/31/2017,Open,,17-01828106,Sanitation Code Violation,Other,201 N STATE ST,60601,1176327.72369789,1901756.85869844,42,1,32,41.885777912819805,-87.62794079259442,"(41.885777912819805, -87.62794079259442)"
03/31/2017,Open,,17-01828253,Sanitation Code Violation,Garbage in yard,10323 S COMMERCIAL AVE,60617,1197199.08479888,1837078.23297504,10,4,51,41.70780014542843,-87.55345342029696,"(41.70780014542843, -87.55345342029696)"
03/31/2017,Open,,17-01828919,Sanitation Code Violation,Garbage in yard,7801 S CLYDE AVE,60649,1191556.44067711,1853658.72036799,8,4,43,41.75343696842289,-87.57358066460066,"(41.75343696842289, -87.57358066460066)"
03/31/2017,Open,,17-01829148,Sanitation Code Violation,Dumpster not being emptied,11021 S DR MARTIN LUTHER KING JR DR,60628,1180869.99320381,1831896.59807912,9,5,49,41.69397130483681,-87.61340906439021,"(41.69397130483681, -87.61340906439021)"
03/31/2017,Open,,17-01829650,Sanitation Code Violation,Dog feces in yard,1417 N LUNA AVE,60651,1139078.80987743,1908879.95341531,37,25,25,41.906083305876706,-87.76455423103268,"(41.906083305876706, -87.76455423103268)"
03/31/2017,Open,,17-01829722,Sanitation Code Violation,Construction Site Cleanliness/Fence,6141 S DAMEN AVE,60636,1164080.84247093,1863924.3001263,16,7,67,41.78222882210746,-87.67398005684922,"(41.78222882210746, -87.67398005684922)"
03/31/2017,Open,,17-01831345,Sanitation Code Violation,Garbage in yard,4351 S WHIPPLE ST,60632,1156753.90367509,1875634.99308827,15,9,58,41.814515606322395,-87.70052673646842,"(41.814515606322395, -87.70052673646842)"
03/31/2017,Open,,17-01832407,Sanitation Code Violation,Dumpster not being emptied,7629 S INDIANA AVE,60619,1178916.21211164,1854471.73209093,6,6,69,41.75596493293458,-87.61987727049156,"(41.75596493293458, -87.61987727049156)"
03/31/2017,Open,,17-01833642,Sanitation Code Violation,Overflowing carts,3148 N NORDICA AVE,60634,1128658.34797866,1920166.75639045,29,25,18,41.937238960065045,-87.80257658215001,"(41.937238960065045, -87.80257658215001)"
03/31/2017,Open,,17-01835249,Sanitation Code Violation,Garbage in alley,332 W 24TH ST,60616,1174401.93178156,1888379.05201154,25,9,34,41.849111526010034,-87.63541202261493,"(41.849111526010034, -87.63541202261493)"
03/31/2017,Open,,17-01835784,Sanitation Code Violation,Other,3522 N ASHLAND AVE,60657,1165026.42849653,1923456.98412753,47,19,6,41.945571863705446,-87.66882383535011,"(41.945571863705446, -87.66882383535011)"
03/31/2017,Open,,17-01836479,Sanitation Code Violation,Garbage in alley,6720 S CAMPBELL AVE,60629,1160866.62671404,1860024.45942859,17,8,66,41.771594144206844,-87.68587195817285,"(41.771594144206844, -87.68587195817285)"
03/31/2017,Open,,17-01836585,Sanitation Code Violation,Construction Site Cleanliness/Fence,1898 W EVERGREEN AVE,60622,1163561.70069996,1909448.57941163,1,14,24,41.907162969501904,-87.67460319193243,"(41.907162969501904, -87.67460319193243)"
03/31/2017,Open,,17-01837018,Sanitation Code Violation,Overflowing carts,3645 N WILTON AVE,60613,1169285.25780715,1924405.14379434,44,19,6,41.94808198391349,-87.65314235598956,"(41.94808198391349, -87.65314235598956)"
03/31/2017,Open,,17-01837889,Sanitation Code Violation,Dog feces in yard,6135 S KOLMAR AVE,60629,1147091.26188202,1863536.07901699,13,8,65,41.78150409271652,-87.73627913639721,"(41.78150409271652, -87.73627913639721)"
03/31/2017,Open,,17-01838636,Sanitation Code Violation,Construction Site Cleanliness/Fence,10046 S CALUMET AVE,60628,1180354.0599861,1838428.78010346,9,5,49,41.71190831032525,-87.61509855463633,"(41.71190831032525, -87.61509855463633)"
03/31/2017,Open,,17-01838983,Sanitation Code Violation,Overflowing carts,5610 S SEELEY AVE,60636,1163650.96622253,1867443.89218694,15,7,67,41.79189607213529,-87.67545737123672,"(41.79189607213529, -87.67545737123672)"
03/31/2017,Open,,17-01839504,Sanitation Code Violation,Dog feces in yard,1749 N MOZART ST,60647,1157142.13046864,1911818.99629053,1,14,24,41.91380044721745,-87.69812059577394,"(41.91380044721745, -87.69812059577394)"
03/31/2017,Open,,17-01839959,Sanitation Code Violation,Standing water,4352 W 47TH ST,60632,1148015.77032568,1873109.08521543,14,8,57,41.80775624733463,-87.73264438271458,"(41.80775624733463, -87.73264438271458)"
03/31/2017,Open,,17-01839960,Sanitation Code Violation,Standing water,4635 S KOLMAR AVE,60632,1146804.0391225,1873516.07363061,14,8,57,41.808896239600024,-87.73707839474409,"(41.808896239600024, -87.73707839474409)"
04/01/2017,Completed,04/02/2017,17-01859296,Sanitation Code Violation,Garbage in yard,4738 N CENTRAL AVE,60630,1138143.48569982,1931063.42991127,45,16,15,41.96697405676822,-87.76745218525477,"(41.96697405676822, -87.76745218525477)"
04/01/2017,Open,,17-01855071,Sanitation Code Violation,Garbage in alley,7959 S RIDGELAND AVE,60617,1189362.80692874,1852551.96987671,8,4,46,41.750452820956134,-87.58165482691088,"(41.750452820956134, -87.58165482691088)"
04/01/2017,Open,,17-01855205,Sanitation Code Violation,Garbage in alley,5512 S HYDE PARK BLVD,60637,1188596.13401454,1868782.34559473,5,2,41,41.79500865254633,-87.58394598735597,"(41.79500865254633, -87.58394598735597)"
04/01/2017,Open,,17-01855829,Sanitation Code Violation,Garbage in alley,3317 W DIVISION ST,60651,1153923.55008427,1907785.83567725,26,11,23,41.90279789687867,-87.71005277581818,"(41.90279789687867, -87.71005277581818)"
04/01/2017,Open,,17-01857130,Sanitation Code Violation,Overflowing carts,6127 N HOYNE AVE,60659,1161217.90231832,1940593.1642823,40,24,2,41.99267449418121,-87.68234398232494,"(41.99267449418121, -87.68234398232494)"
04/01/2017,Open,,17-01857175,Sanitation Code Violation,Other,4540 S PULASKI RD,60632,1150447.85271094,1874234.78468713,14,8,57,41.81079833644808,-87.72369475763678,"(41.81079833644808, -87.72369475763678)"
04/01/2017,Open,,17-01859192,Sanitation Code Violation,Garbage in alley,7040 S CLYDE AVE,60649,1191433.85499995,1858536.28177965,5,3,43,41.766824365693196,-87.5738720843632,"(41.766824365693196, -87.5738720843632)"
04/01/2017,Open,,17-01859256,Sanitation Code Violation,Garbage in yard,7919 S MICHIGAN AVE,60619,1178523.42369523,1852534.00668589,6,6,44,41.75065652265961,-87.62137550629939,"(41.75065652265961, -87.62137550629939)"
04/01/2017,Open,,17-01860105,Sanitation Code Violation,Dumpster not being emptied,2528 W CORTEZ ST,60622,1159357.34009217,1906900.96611971,1,12,24,41.900259672015125,-87.69011780136086,"(41.900259672015125, -87.69011780136086)"
04/01/2017,Open,,17-01860689,Sanitation Code Violation,Garbage in alley,7601 S STATE ST,60619,1177592.64417274,1854620.57492551,6,6,69,41.75640339295883,-87.62472332519457,"(41.75640339295883, -87.62472332519457)"
04/01/2017,Open,,17-01860860,Sanitation Code Violation,Garbage in yard,2900 S QUINN ST,60608,1170291.0860894,1885358.64827629,11,9,60,41.84091396251749,-87.65058728423581,"(41.84091396251749, -87.65058728423581)"
04/01/2017,Open,,17-01861522,Sanitation Code Violation,Other,937 W GEORGE ST,60657,1169525.63101327,1919449.76562422,44,19,6,41.93447897886505,-87.65240349301659,"(41.93447897886505, -87.65240349301659)"
04/01/2017,Open,,17-01862753,Sanitation Code Violation,Other,9100 S BLACKSTONE AVE,60619,1187703.74701197,1844926.82890318,8,4,48,41.72956828286265,-87.5879763072696,"(41.72956828286265, -87.5879763072696)"
04/01/2017,Open,,17-01867324,Sanitation Code Violation,Garbage in alley,2723 N CLARK ST,60614,1171659.99588549,1918524.21863142,43,19,7,41.93189245365262,-87.64458708855958,"(41.93189245365262, -87.64458708855958)"
04/01/2017,Completed,04/03/2017,17-01845632,Sanitation Code Violation,Other,3118 W ARMITAGE AVE,60647,1155099.47987465,1913120.16327222,32,14,22,41.91741222673368,-87.70558995112276,"(41.91741222673368, -87.70558995112276)"
04/01/2017,Completed,04/03/2017,17-01855062,Sanitation Code Violation,Garbage in yard,6413 N GLENWOOD AVE,60626,1165777.13998125,1942706.03016963,49,24,1,41.99837591893994,-87.66551296960988,"(41.99837591893994, -87.66551296960988)"
04/01/2017,Completed,04/03/2017,17-01859079,Sanitation Code Violation,Garbage in yard,3730 S KEDZIE AVE,60632,1155647.98158945,1879553.3149871,12,9,58,41.82529026384137,-87.70447822961046,"(41.82529026384137, -87.70447822961046)"
04/01/2017,Completed,04/03/2017,17-01859263,Sanitation Code Violation,Other,1999 W BARRY AVE,60657,1162471.02379556,1920587.23592038,32,19,5,41.937751090954144,-87.67829716135144,"(41.937751090954144, -87.67829716135144)"
04/01/2017,Completed,04/03/2017,17-01859920,Sanitation Code Violation,Garbage in alley,5157 W AGATITE AVE,60630,1141134.84517398,1929097.08969842,45,16,15,41.96152350841602,-87.75650187578579,"(41.96152350841602, -87.75650187578579)"
04/01/2017,Completed,04/03/2017,17-01860470,Sanitation Code Violation,Construction Site Cleanliness/Fence,4153 N BERNARD ST,60618,1152646.54201678,1927395.10253136,35,17,16,41.956632690317136,-87.71422338494344,"(41.956632690317136, -87.71422338494344)"
04/01/2017,Completed,04/03/2017,17-01863423,Sanitation Code Violation,Garbage in yard,2479 W ESTES AVE,60645,1158449.51149576,1947038.61930543,50,24,2,42.01041834814613,-87.69234959968416,"(42.01041834814613, -87.69234959968416)"
04/01/2017,Completed,04/03/2017,17-01863614,Sanitation Code Violation,Other,2543 N NEW ENGLAND AVE,60707,1129994.06860329,1916147.60697977,36,25,18,41.926187130402816,-87.79775976707673,"(41.926187130402816, -87.79775976707673)"
04/01/2017,Open,,17-01845744,Sanitation Code Violation,Other,7750 S SAGINAW AVE,60649,1195259.84507587,1854421.6930192,7,4,43,41.75544007875537,-87.55998418984932,"(41.75544007875537, -87.55998418984932)"
04/01/2017,Open,,17-01849089,Sanitation Code Violation,Overflowing carts,7151 S PARNELL AVE,60621,1173863.53993096,1857489.21397699,6,7,68,41.764358760552476,-87.63830475160482,"(41.764358760552476, -87.63830475160482)"
04/01/2017,Open,,17-01850624,Sanitation Code Violation,Dumpster not being emptied,4545 N TROY ST,60625,1154563.02019548,1930016.97150074,33,17,14,41.963789055041765,-87.70710741602356,"(41.963789055041765, -87.70710741602356)"
04/01/2017,Open,,17-01850631,Sanitation Code Violation,Garbage in alley,2415 W WILSON AVE,60625,1159380.97998903,1930441.9879043,47,19,4,41.964857330777036,-87.68938152574621,"(41.964857330777036, -87.68938152574621)"
04/01/2017,Open,,17-01851793,Sanitation Code Violation,Garbage in yard,2711 N HALSTED ST,60614,1170463.82452885,1918517.77040272,43,19,7,41.93190104338449,-87.64898299624436,"(41.93190104338449, -87.64898299624436)"
04/01/2017,Open,,17-01852072,Sanitation Code Violation,Garbage in alley,913 N FRANCISCO AVE,60622,1156881.25990774,1906135.00133056,26,12,24,41.89820837986701,-87.69923335113795,"(41.89820837986701, -87.69923335113795)"
04/01/2017,Open,,17-01854229,Sanitation Code Violation,Other,2309 S CENTRAL PARK AVE,60623,1152732.84296606,1888422.55338382,22,10,30,41.84968662733561,-87.7149389336558,"(41.84968662733561, -87.7149389336558)"
04/01/2017,Open,,17-01854746,Sanitation Code Violation,Garbage in yard,4800 S OAKLEY AVE,60609,1161844.89397552,1872793.62001137,15,9,61,41.806614138918874,-87.68193129387252,"(41.806614138918874, -87.68193129387252)"
04/02/2017,Completed,04/03/2017,17-01869297,Sanitation Code Violation,Other,1517 N LARRABEE ST,60610,1172049.84551243,1910448.50987062,2,18,8,41.90972372756939,-87.64339322581402,"(41.90972372756939, -87.64339322581402)"
04/02/2017,Completed,04/03/2017,17-01871607,Sanitation Code Violation,Dumpster not being emptied,141 E CHICAGO AVE,60611,1177337.46272666,1905758.53580575,2,18,8,41.896735878343364,-87.62411140559416,"(41.896735878343364, -87.62411140559416)"
04/02/2017,Completed,04/03/2017,17-01872257,Sanitation Code Violation,Dumpster not being emptied,1053 W ROSEMONT AVE,60660,1167991.74411228,1942004.92589658,48,24,77,41.99640439140888,-87.65738656476837,"(41.99640439140888, -87.65738656476837)"
04/02/2017,Completed,04/03/2017,17-01874039,Sanitation Code Violation,Other,5138 W PARKER AVE,60639,1141654.76878752,1917800.51798625,31,25,19,41.93051503346163,-87.75487061967853,"(41.93051503346163, -87.75487061967853)"
04/02/2017,Completed,04/03/2017,17-01874099,Sanitation Code Violation,Dumpster not being emptied,4544 N CENTRAL PARK AVE,60625,1151570.39240177,1929962.35373104,35,17,14,41.96369867054542,-87.71811186737105,"(41.96369867054542, -87.71811186737105)"
04/02/2017,Completed,04/03/2017,17-01881529,Sanitation Code Violation,Garbage in alley,2634 N TROY ST,60647,1154923.00002944,1917441.24961476,32,14,22,41.92927317781811,-87.70612222365402,"(41.92927317781811, -87.70612222365402)"
04/02/2017,Completed,04/03/2017,17-01881637,Sanitation Code Violation,Dumpster not being emptied,2628 N TROY ST,60647,1154923.80002944,1917409.74961476,32,14,22,41.92918672331788,-87.70612013063807,"(41.92918672331788, -87.70612013063807)"
04/02/2017,Completed,04/03/2017,17-01886266,Sanitation Code Violation,Garbage in alley,3629 W 65TH ST,60629,1153257.44600799,1861265.20450488,23,8,65,41.77515275040616,-87.7137321857382,"(41.77515275040616, -87.7137321857382)"
04/02/2017,Completed,04/03/2017,17-01886274,Sanitation Code Violation,Garbage in alley,3625 W 65TH ST,60629,1153282.14600799,1861265.90450488,23,8,65,41.7751541829386,-87.71364161925113,"(41.7751541829386, -87.71364161925113)"
04/02/2017,Completed,04/03/2017,17-01886882,Sanitation Code Violation,Garbage in yard,4110 N NEENAH AVE,60634,1131780.03496803,1926516.13527268,38,16,17,41.954608753340885,-87.79095600152439,"(41.954608753340885, -87.79095600152439)"
04/02/2017,Completed,04/03/2017,17-01887376,Sanitation Code Violation,Other,6609 N RAVENSWOOD AVE,60626,1163154.50648346,1943967.86992317,49,24,1,42.00189416363311,-87.67512507516119,"(42.00189416363311, -87.67512507516119)"
04/02/2017,Completed,04/03/2017,17-01890357,Sanitation Code Violation,Other,406 W CERMAK RD,60616,1173898.08231413,1889729.0609092,25,9,34,41.85282727602373,-87.63722102262597,"(41.85282727602373, -87.63722102262597)"
04/02/2017,Completed,04/03/2017,17-01892793,Sanitation Code Violation,Other,3199 W ARTHUR AVE,60645,1153855.70746907,1942921.02989923,50,24,2,41.99921264679884,-87.70936237320171,"(41.99921264679884, -87.70936237320171)"
04/02/2017,Open - Dup,,17-01871677,Sanitation Code Violation,Dog feces in yard,9739 S MERRILL AVE,60617,1192379.6403696,1840800.41680579,7,4,51,41.71813261955259,-87.57098138467902,"(41.71813261955259, -87.57098138467902)"
04/02/2017,Open,,17-01869209,Sanitation Code Violation,Other,750 N RUSH ST,60611,1176964.91172618,1905490.5508093,42,18,8,41.89600895727813,-87.6254878275211,"(41.89600895727813, -87.6254878275211)"
04/02/2017,Open,,17-01869864,Sanitation Code Violation,Garbage in yard,8235 S CORNELL AVE,60617,1188697.30206919,1850704.82137261,8,4,45,41.74540000036027,-87.58415244159146,"(41.74540000036027, -87.58415244159146)"
04/02/2017,Open,,17-01870270,Sanitation Code Violation,Garbage in yard,2439 N SEMINARY AVE,60614,1168552.44650021,1916485.69270011,43,19,7,41.926366570403665,-87.65606596926104,"(41.926366570403665, -87.65606596926104)"
04/02/2017,Open,,17-01870272,Sanitation Code Violation,Garbage in yard,2437 N SEMINARY AVE,60614,1168552.74650021,1916476.19270011,43,19,7,41.9263404954118,-87.65606514262953,"(41.9263404954118, -87.65606514262953)"
04/02/2017,Open,,17-01870728,Sanitation Code Violation,Garbage in alley,736 W BELDEN AVE,60614,1170867.52010591,1915513.34750474,43,18,7,41.92364791700912,-87.64758778605469,"(41.92364791700912, -87.64758778605469)"
04/02/2017,Open,,17-01871605,Sanitation Code Violation,Dog feces in yard,9739 S MERRILL AVE,60617,1192379.6403696,1840800.41680579,7,4,51,41.71813261955259,-87.57098138467902,"(41.71813261955259, -87.57098138467902)"
04/02/2017,Open,,17-01871837,Sanitation Code Violation,Garbage in yard,3929 W GRENSHAW ST,60624,1150360.37202317,1894751.62959281,24,11,29,41.86710092708354,-87.72348130982026,"(41.86710092708354, -87.72348130982026)"
04/02/2017,Open,,17-01871917,Sanitation Code Violation,Garbage in yard,3942 W GRENSHAW ST,60624,1150272.67202317,1894749.62959281,24,11,29,41.86709714806014,-87.7238033231919,"(41.86709714806014, -87.7238033231919)"
04/02/2017,Open,,17-01871918,Sanitation Code Violation,Garbage in yard,3945 W GRENSHAW ST,60624,1150252.37202317,1894749.12959281,24,11,29,41.86709617150548,-87.7238778608864,"(41.86709617150548, -87.7238778608864)"
04/02/2017,Open,,17-01873213,Sanitation Code Violation,Garbage in yard,2229 W HURON ST,60612,1161416.95481238,1904635.68009444,1,12,24,41.894000921500655,-87.68261586793098,"(41.894000921500655, -87.68261586793098)"
04/02/2017,Open,,17-01873317,Sanitation Code Violation,Garbage in alley,6105 S UNIVERSITY AVE,60637,1184823.38987141,1864758.81230417,20,3,42,41.78405716025915,-87.59790666312836,"(41.78405716025915, -87.59790666312836)"
04/02/2017,Open,,17-01873318,Sanitation Code Violation,Overflowing carts,6108 S WOODLAWN AVE,60637,1185265.94979287,1864748.85798654,20,3,42,41.78401944616126,-87.59628440561511,"(41.78401944616126, -87.59628440561511)"
04/02/2017,Open,,17-01874038,Sanitation Code Violation,Other,8700 S COTTAGE GROVE AVE,60619,1183083.42503346,1847467.75167421,8,6,44,41.7366494082919,-87.60482283374512,"(41.7366494082919, -87.60482283374512)"
04/02/2017,Open,,17-01874371,Sanitation Code Violation,Dumpster not being emptied,5500 S RACINE AVE,60636,1169261.09521756,1868182.04241518,16,7,67,41.7938019927613,-87.6548646420701,"(41.7938019927613, -87.6548646420701)"
04/02/2017,Open,,17-01874438,Sanitation Code Violation,Garbage in yard,11000 S INDIANA AVE,60628,1179535.33738484,1832060.83986898,9,5,49,41.69445251495645,-87.61829054816198,"(41.69445251495645, -87.61829054816198)"
04/02/2017,Open,,17-01875808,Sanitation Code Violation,Garbage in alley,9649 S CALUMET AVE,60628,1180281.32752194,1841066.46690654,9,5,49,41.71914812716494,-87.61528435678339,"(41.71914812716494, -87.61528435678339)"
04/02/2017,Open,,17-01876380,Sanitation Code Violation,Garbage in yard,7033 S CARPENTER ST,60621,1170528.75058781,1858178.72627723,6,7,68,41.76632416088363,-87.65050751816612,"(41.76632416088363, -87.65050751816612)"
04/02/2017,Open,,17-01877587,Sanitation Code Violation,Other,654 W BUCKINGHAM PL,60657,1171274.84169082,1922480.8232219,44,19,6,41.94275801837731,-87.64588586667035,"(41.94275801837731, -87.64588586667035)"
