,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,FIPS
3592,3/23/17,Completed,3/28/17,17-01597215,Sanitation Code Violation,Garbage in alley,3829 W WILCOX ST,60624,1150894.213,1899063.676,28,11,26,41.87892324,-87.72140864,"(41.878923242566984, -87.72140863841834)",170312608001005
3593,3/23/17,Completed,3/28/17,17-01599623,Sanitation Code Violation,Other,2731 N ELSTON AVE,60647,1160324.38,1918147.46,32,14,22,41.93110093,-87.68625415,"(41.93110092749677, -87.68625415495269)",170318309001010
3594,3/23/17,Completed,3/28/17,17-01599839,Sanitation Code Violation,Garbage in alley,3844 W WILCOX ST,60624,1150791.713,1899061.176,28,11,26,41.87891839,-87.72178507,"(41.8789183871024, -87.72178506752421)",170312608001008
3595,3/23/17,Completed,3/28/17,17-01603667,Sanitation Code Violation,Garbage in yard,7744 S SEELEY AVE,60620,1164039.355,1853291.736,18,6,71,41.75305247,-87.67443079,"(41.75305247230687, -87.67443078988504)",170317104005012
3596,3/23/17,Completed,3/28/17,17-01604654,Sanitation Code Violation,Other,7901 S PAXTON AVE,60617,1192237.421,1853013.532,7,4,46,41.75164999,-87.57110611,"(41.75164998987527, -87.57110611367861)",170314605007000
3597,3/23/17,Completed,3/28/17,17-01609476,Sanitation Code Violation,Garbage in yard,5538 N SPAULDING AVE,60625,1153382.966,1936616.401,39,17,13,41.98192186,-87.71126994,"(41.98192186417428, -87.71126993508898)",170318318005009
3598,3/23/17,Completed,3/29/17,17-01600092,Sanitation Code Violation,Other,334 S WABASH AVE,60604,1176860.064,1898856.975,4,1,32,41.87780845,-87.62607371,"(41.87780844801732, -87.62607371036168)",170313204001018
3599,3/23/17,Completed,3/30/17,17-01599887,Sanitation Code Violation,Garbage in yard,7914 S MOZART ST,60652,1158753.31,1851988.11,18,8,70,41.74958458,-87.69383772,"(41.74958457821459, -87.69383772313887)",170317005013004
3600,3/23/17,Completed,3/30/17,17-01600167,Sanitation Code Violation,Other,3838 W 82ND PL,60652,1152238.58,1849598.798,18,8,70,41.74315829,-87.71777329,"(41.743158289969024, -87.71777328635962)",170317004013015
3601,3/23/17,Completed,3/30/17,17-01604430,Sanitation Code Violation,Garbage in alley,8511 S DR MARTIN LUTHER KING JR DR,60619,1180399.593,1848648.896,6,6,44,41.73995253,-87.6146193,"(41.739952526832035, -87.61461930083698)",170314402023006
3602,3/23/17,Completed,3/31/17,17-01605591,Sanitation Code Violation,Garbage in yard,907 W 65TH ST,60621,1171349.329,1861737.054,6,7,68,41.77607073,-87.64739578,"(41.77607072743307, -87.64739578297343)",170316810004016
3603,3/23/17,Completed,3/31/17,17-01605627,Sanitation Code Violation,Garbage in yard,6502 S SANGAMON ST,60621,1171093.289,1861716.819,6,7,68,41.7760208,-87.64833499,"(41.77602079928593, -87.64833499450488)",170316810003000
3604,3/23/17,Completed,3/31/17,17-01607777,Sanitation Code Violation,Other,7419 S EVANS AVE,60619,1182508.742,1855984.259,6,3,69,41.76003295,-87.60666476,"(41.76003295401997, -87.60666475705216)",170316909002008
3605,3/23/17,Completed,3/31/17,17-01614649,Sanitation Code Violation,Garbage in yard,7600 S STATE ST,60619,1177592.444,1854632.975,6,6,69,41.75643742,-87.62472368,"(41.75643742450308, -87.62472368384338)",170316913001010
3606,3/23/17,Open,,17-01601598,Sanitation Code Violation,Garbage in yard,7924 S RIDGELAND AVE,60617,1189356.83,1852785.815,8,4,46,41.75109466,-87.58166924,"(41.7510946560286, -87.58166924285715)",170314605007008
3607,3/23/17,Open,,17-01602754,Sanitation Code Violation,Overflowing carts,5610 S SEELEY AVE,60636,1163650.966,1867443.892,15,7,67,41.79189607,-87.67545737,"(41.79189607213529, -87.67545737123672)",170316705001022
3608,3/23/17,Open,,17-01604055,Sanitation Code Violation,Dog feces in yard,3026 W MARQUETTE RD,60629,1157260.39,1860046.959,17,8,66,41.77172962,-87.69909072,"(41.77172962476135, -87.69909071533296)",170316608005016
3609,3/23/17,Open,,17-01605122,Sanitation Code Violation,Garbage in yard,8239 S MARSHFIELD AVE,60620,1166775.803,1850072.308,21,6,71,41.74415996,-87.66449446,"(41.74415996026186, -87.66449445573438)",170317112001002
3610,3/23/17,Open - Dup,,17-01597213,Sanitation Code Violation,Garbage in yard,3842 W ADAMS ST,60624,1150816.077,1898737.301,28,11,26,41.87802916,-87.72170408,"(41.878029162219, -87.72170407934465)",170312608001011
3611,3/23/17,Open,,17-01596632,Sanitation Code Violation,Garbage in yard,3812 W WILCOX ST,60624,1151010.513,1899066.376,28,11,26,41.87892838,-87.72098153,"(41.878928375442996, -87.72098153262817)",170312608001010
3612,3/23/17,Open,,17-01597075,Sanitation Code Violation,Garbage in yard,3842 W ADAMS ST,60624,1150816.077,1898737.301,28,11,26,41.87802916,-87.72170408,"(41.878029162219, -87.72170407934465)",170312608001011
3613,3/23/17,Open,,17-01599174,Sanitation Code Violation,Garbage in alley,121 S PULASKI RD,60624,1149747.658,1899140.882,28,11,26,41.87915746,-87.7256166,"(41.87915746133976, -87.72561660128085)",170312607001007
3614,3/23/17,Open,,17-01601275,Sanitation Code Violation,Other,2114 S DRAKE AVE,60623,1153070.733,1889718.401,24,10,29,41.8532359,-87.7136645,"(41.8532359020439, -87.71366450329676)",170318414001005
3615,3/24/17,Completed,3/24/17,17-01620049,Sanitation Code Violation,Overflowing carts,3719 W HIRSCH ST,60651,1151243.842,1909056.902,26,25,23,41.90633883,-87.7198625,"(41.90633883063622, -87.71986250480462)",170312307002006
3616,3/24/17,Completed,3/24/17,17-01625555,Sanitation Code Violation,Other,729 N WALLER AVE,60644,1138195.296,1904374.45,29,15,25,41.89373568,-87.76790884,"(41.893735682066875, -87.76790883660911)",170312514001003
3617,3/24/17,Completed,3/24/17,17-01625960,Sanitation Code Violation,Other,5925 W CHICAGO AVE,60651,1136804.434,1904732.754,29,15,25,41.89474395,-87.77300849,"(41.89474395267485, -87.77300849259306)",170312513005017
3618,3/24/17,Completed,3/24/17,17-01626010,Sanitation Code Violation,Other,5923 W CHICAGO AVE,60651,1136820.034,1904733.154,29,15,25,41.89474477,-87.77295119,"(41.894744770746215, -87.77295118761973)",170312513005017
3619,3/24/17,Completed,3/24/17,17-01629920,Sanitation Code Violation,Garbage in alley,1852 S KEDZIE AVE,60623,1155316.328,1890930.372,24,10,29,41.85651692,-87.70538982,"(41.85651692431496, -87.7053898229119)",170318416001013
3620,3/24/17,Completed,3/24/17,17-01629925,Sanitation Code Violation,Dumpster not being emptied,1025 W WEBSTER AVE,60614,1169000.57,1914797.08,43,18,7,41.9217232,-87.65446846,"(41.92172320479869, -87.65446845786687)",170310710001009
3621,3/24/17,Completed,3/24/17,17-01630094,Sanitation Code Violation,Garbage in alley,1925 S SPAULDING AVE,60623,1154669.031,1890349.438,24,10,29,41.85493574,-87.70778129,"(41.85493574155559, -87.70778129466673)",170318416001017
3622,3/24/17,Completed,3/27/17,17-01623146,Sanitation Code Violation,Other,5647 W EDDY ST,60634,1138080.003,1923037.252,36,16,15,41.94495061,-87.76788033,"(41.94495060785135, -87.767880331371)",170311512001000
3623,3/24/17,Completed,3/27/17,17-01623746,Sanitation Code Violation,Other,5234 S HONORE ST,60609,1164903.175,1869979.13,16,9,61,41.79882669,-87.67079408,"(41.79882668991231, -87.67079408070472)",170316117003007
3624,3/24/17,Completed,3/27/17,17-01625499,Sanitation Code Violation,Other,5129 W BELMONT AVE,60641,1141610.395,1920791.3,31,25,19,41.93872286,-87.75495954,"(41.938722858692536, -87.75495954197294)",170311510012008
3625,3/24/17,Completed,3/27/17,17-01625802,Sanitation Code Violation,Overflowing carts,5014 W DIVERSEY AVE,60639,1142473.713,1918151.26,31,25,19,41.9314623,-87.75185241,"(41.93146230420035, -87.75185240832455)",170311902004014
3626,3/24/17,Completed,3/27/17,17-01626003,Sanitation Code Violation,Garbage in alley,3407 W AINSLIE ST,60625,1152741.485,1932347.087,33,17,14,41.97021938,-87.71374271,"(41.97021937509169, -87.71374270523367)",170311402002008
3627,3/24/17,Completed,3/27/17,17-01629984,Sanitation Code Violation,Construction Site Cleanliness/Fence,6000 W LAWRENCE AVE,60630,1135472.347,1931292.074,38,16,15,41.96764947,-87.77726831,"(41.96764946753908, -87.77726831169568)",170311504013001
3628,3/24/17,Completed,3/27/17,17-01631632,Sanitation Code Violation,Other,5965 N HERMITAGE AVE,60660,1163721.33,1939621.284,40,20,77,41.98995503,-87.67316309,"(41.98995503486654, -87.67316308637302)",170310304001004
3629,3/24/17,Completed,3/27/17,17-01631880,Sanitation Code Violation,Dog feces in yard,5941 N CENTRAL PARK AVE,60659,1151307.867,1939242.34,39,17,13,41.98916869,-87.71883234,"(41.98916869215766, -87.71883233929572)",170311303002008
3630,3/24/17,Completed,3/27/17,17-01635807,Sanitation Code Violation,Other,913 N HOYNE AVE,60622,1162236.846,1906125.371,2,12,24,41.89807165,-87.67956298,"(41.89807164888869, -87.67956298333269)",170312423002011
3631,3/24/17,Completed - Dup,3/28/17,17-01629445,Sanitation Code Violation,Garbage in yard,1500 W 61ST ST,60636,1167380.312,1864283.33,16,7,67,41.78314398,-87.661873,"(41.78314398000458, -87.6618730009138)",170316708002010
3632,3/24/17,Completed,3/28/17,17-01620749,Sanitation Code Violation,Dog feces in yard,4601 N LAWNDALE AVE,60625,1150894.137,1930322.254,35,17,14,41.96469956,-87.72058879,"(41.964699557230084, -87.72058879474464)",170311406023007
3633,3/24/17,Completed,3/28/17,17-01621167,Sanitation Code Violation,Other,3700 S ARCHER AVE,60632,1161131.615,1879956.172,12,9,59,41.82628385,-87.68434897,"(41.82628384516574, -87.68434897095815)",170315905001035
3634,3/24/17,Completed,3/28/17,17-01624375,Sanitation Code Violation,Dumpster not being emptied,4047 N LAVERGNE AVE,60641,1142304.118,1926445.851,45,16,15,41.9542266,-87.75226902,"(41.9542265991395, -87.75226902231155)",170311502003020
3635,3/24/17,Completed,3/28/17,17-01626169,Sanitation Code Violation,Other,4048 N MOZART ST,60618,1156658.418,1926773.348,33,17,16,41.95484608,-87.69949149,"(41.9548460781068, -87.69949148880588)",170311606021000
3636,3/24/17,Completed,3/28/17,17-01626220,Sanitation Code Violation,Other,1523 N KOLIN AVE,60651,1147101.802,1909669.404,26,25,23,41.90809988,-87.73506225,"(41.90809987894923, -87.73506225294904)",170312306006014
3637,3/24/17,Completed,3/28/17,17-01626328,Sanitation Code Violation,Dumpster not being emptied,3427 W DIVERSEY AVE,60647,1153061.942,1918410.899,35,14,22,41.93197113,-87.71293531,"(41.931971127143676, -87.7129353063534)",170312106022009
3638,3/24/17,Completed,3/28/17,17-01626728,Sanitation Code Violation,Construction Site Cleanliness/Fence,1832 N WINCHESTER AVE,60622,1163067.983,1912211.56,32,14,22,41.91475517,-87.67633908,"(41.914755172500676, -87.67633908484098)",170318310002025
3639,3/24/17,Completed,3/28/17,17-01627695,Sanitation Code Violation,Overflowing carts,2700 W CERMAK RD,60608,1158705.737,1889285.922,12,10,30,41.85193568,-87.69299387,"(41.85193568360095, -87.69299386987161)",170313012001001
3640,3/24/17,Completed,3/28/17,17-01627841,Sanitation Code Violation,Other,6541 S OAKLEY AVE,60636,1162198.122,1861225.471,16,8,66,41.77486228,-87.68095772,"(41.77486227732493, -87.68095771936375)",170316607001015
3641,3/24/17,Completed,3/28/17,17-01628153,Sanitation Code Violation,Dog feces in yard,5130 N AUSTIN AVE,60630,1135201.554,1933770.74,45,16,11,41.97445598,-87.77820495,"(41.97445597743896, -87.77820495307334)",170311104001045
3642,3/24/17,Completed,3/28/17,17-01629395,Sanitation Code Violation,Dog feces in yard,1500 W 61ST ST,60636,1167380.312,1864283.33,16,7,67,41.78314398,-87.661873,"(41.78314398000458, -87.6618730009138)",170316708002010
3643,3/24/17,Completed,3/28/17,17-01630101,Sanitation Code Violation,Overflowing carts,462 N MORGAN ST,60642,1169687.548,1903404.585,27,12,24,41.89044658,-87.65227667,"(41.89044657625404, -87.65227667475035)",170312435001015
3644,3/24/17,Completed,3/28/17,17-01631312,Sanitation Code Violation,Garbage in alley,2801 W LOGAN BLVD,60647,1157255.802,1917164.095,32,14,22,41.9284655,-87.6975574,"(41.928465498183826, -87.6975574013365)",170312204001007
3645,3/24/17,Completed,3/28/17,17-01634330,Sanitation Code Violation,Construction Site Cleanliness/Fence,3514 W LE MOYNE ST,60651,1152659.226,1909744.015,26,14,23,41.90819644,-87.71464502,"(41.908196436315954, -87.71464501676377)",170312308001005
3646,3/24/17,Completed,3/29/17,17-01623012,Sanitation Code Violation,Garbage in alley,7957 S BLACKSTONE AVE,60619,1187547.173,1852500.29,8,4,45,41.75035434,-87.58830969,"(41.750354340284446, -87.5883096901712)",170318343006010
3647,3/24/17,Completed,3/29/17,17-01626277,Sanitation Code Violation,Garbage in alley,8321 S ESSEX AVE,60617,1194286.39,1850282.971,7,4,46,41.74410705,-87.56368725,"(41.7441070514772, -87.5636872543885)",170314604003008
3648,3/24/17,Completed,3/29/17,17-01630995,Sanitation Code Violation,Garbage in yard,2959 N ELSTON AVE,60618,1158757.07,1919568.8,33,14,21,41.9350335,-87.69197465,"(41.93503349523606, -87.69197464882826)",170312109001031
3649,3/24/17,Completed,3/29/17,17-01631018,Sanitation Code Violation,Dog feces in yard,8338 S SAGINAW AVE,60617,1195283.589,1850196.21,7,4,46,41.74384444,-87.56003635,"(41.743844437589104, -87.56003634943056)",170314603023012
